dataset,variant,seed,regime_name,regime_side,IC,RankIC,Precision@10,Sharpe,num_days
nasdaq,single_gate,0,market_volatility,high,-0.005231951387062416,-0.0035409582611094464,0.013559322235947949,1.9607096493902003,118
nasdaq,single_gate,0,pca_ratio,low,0.014927477691520178,0.02151978966298693,0.009243697616733423,0.23975433891045564,119
nasdaq,single_gate,0,pca_ratio,high,-0.0025742031600310515,-0.005026616375119883,0.014406779875694695,3.725170450435354,118
nasdaq,single_gate,0,cross_sectional_dispersion,low,-0.0009016498183232865,0.0009388182754432704,0.010084033763709189,3.0452569832577367,119
nasdaq,single_gate,0,cross_sectional_dispersion,high,0.013389069498200916,0.01572877002418262,0.013559322235947949,0.7468051601347669,118
nasdaq,single_gate,0,market_trend,up_or_flat,0.00915325246499228,0.011967290609921,0.013385826971117907,1.3444821629543904,127
nasdaq,single_gate,0,market_trend,down,0.0028195528123019773,0.004071530274284834,0.010000000149011612,2.09390493694962,110
nasdaq,single_gate,1,market_volatility,low,0.017291564754960752,0.02234108912652875,0.01764705908649108,1.9936370380678274,119
nasdaq,single_gate,1,market_volatility,high,0.009487478126637574,0.01372192050787863,0.022033898633415417,3.929322427093924,118
nasdaq,single_gate,1,pca_ratio,low,0.018526218792774808,0.029428402620305095,0.019327731380442612,0.6747515572416405,119
nasdaq,single_gate,1,pca_ratio,high,0.008242360919011536,0.006574545035341466,0.02033898335392192,5.379643444254242,118
nasdaq,single_gate,1,cross_sectional_dispersion,low,0.004947710435244669,0.010442568456603433,0.018487395233466847,2.639727809742824,119
nasdaq,single_gate,1,cross_sectional_dispersion,high,0.021935941381266505,0.025721276098735518,0.02118644099366867,3.21731127017878,118
nasdaq,single_gate,1,market_trend,up_or_flat,0.014181733727578888,0.01541402441119238,0.02362204759609042,3.1738687357035222,127
nasdaq,single_gate,1,market_trend,down,0.012510349467100406,0.02109268296150152,0.015454545684836127,2.7088477561385575,110
nasdaq,static,0,market_volatility,low,0.01310360782360071,0.017983308963686963,0.019327731380442612,0.8137013232348276,119
nasdaq,static,0,market_volatility,high,0.007565852543940941,0.01005518181650047,0.011864406956454455,1.1410656942650148,118
nasdaq,static,0,pca_ratio,low,0.014814931015677735,0.02358796588167697,0.015966386792539547,-0.19559861502696305,119
nasdaq,static,0,pca_ratio,high,0.005840026612948011,0.004403027805985125,0.015254237515441442,2.117542857091925,118
nasdaq,static,0,cross_sectional_dispersion,low,0.007521674248288159,0.00940956618292492,0.016806722939515316,0.19639887927099312,119
nasdaq,static,0,cross_sectional_dispersion,high,0.013195090641078176,0.018701583434387617,0.014406779875694695,1.5933850549922228,118
nasdaq,static,0,market_trend,up_or_flat,0.013620494765882183,0.018790598003116738,0.01732283490379964,1.0643280114294895,127
nasdaq,static,0,market_trend,down,0.0065663372356952595,0.008546538860272531,0.013636363839561289,0.8150725479018477,110
nasdaq,static,1,market_volatility,low,0.016295159808379606,0.02114011929859603,0.018487395233466847,2.6960863144931513,119
nasdaq,static,1,market_volatility,high,0.006986389848229997,0.009613428402976212,0.016949152794934936,2.0838582342629186,118
nasdaq,static,1,pca_ratio,low,0.016933706879103165,0.027258926549605524,0.018487395233466847,1.2447346361110547,119
nasdaq,static,1,pca_ratio,high,0.006342431361652847,0.0034427668532293477,0.016949152794934936,3.801400235479856,118
nasdaq,static,1,cross_sectional_dispersion,low,0.003742261938437694,0.009135443127338438,0.014285714498588018,2.2835165518003837,119
nasdaq,static,1,cross_sectional_dispersion,high,0.019645668208595143,0.02171983911805802,0.02118644099366867,2.5131513155873573,118
nasdaq,static,1,market_trend,up_or_flat,0.012358154293505372,0.013011544760441276,0.022047244423017726,2.846419775347796,127
nasdaq,static,1,market_trend,down,0.010854840218301185,0.018159932395527986,0.01272727291692387,1.9051008854766072,110
